X,Y,ID,VALUE
106.4856031,32.45562934,603,0
107.4856031,32.45562934,604,0
108.4856031,32.45562934,605,0
109.4856031,32.45562934,606,0
110.4856031,32.45562934,607,0
111.4856031,32.45562934,608,0
112.4856031,32.45562934,609,0
113.4856031,32.45562934,610,0
114.4856031,32.45562934,611,0
115.4856031,32.45562934,612,0
116.4856031,32.45562934,613,0
117.4856031,32.45562934,614,0
118.4856031,32.45562934,615,0
119.4856031,32.45562934,616,0
120.4856031,32.45562934,617,0
121.4856031,32.45562934,618,0
122.4856031,32.45562934,619,0
123.4856031,32.45562934,620,0
124.4856031,32.45562934,621,0
125.4856031,32.45562934,622,0
126.4856031,32.45562934,623,0
127.4856031,32.45562934,624,0
128.4856031,32.45562934,625,0
129.4856031,32.45562934,626,0
130.4856031,32.45562934,627,0
131.4856031,32.45562934,628,0
95.48560309,31.45562934,629,0
96.48560309,31.45562934,630,0
97.48560309,31.45562934,631,0
98.48560309,31.45562934,632,0
99.48560309,31.45562934,633,0
100.4856031,31.45562934,634,0
101.4856031,31.45562934,635,0
102.4856031,31.45562934,636,0
103.4856031,31.45562934,637,0
104.4856031,31.45562934,638,0
105.4856031,31.45562934,639,0
106.4856031,31.45562934,640,0
107.4856031,31.45562934,641,0
108.4856031,31.45562934,642,0
109.4856031,31.45562934,643,0
110.4856031,31.45562934,644,0
111.4856031,31.45562934,645,0
112.4856031,31.45562934,646,0
113.4856031,31.45562934,647,0
114.4856031,31.45562934,648,0
115.4856031,31.45562934,649,0
116.4856031,31.45562934,650,0
117.4856031,31.45562934,651,0
118.4856031,31.45562934,652,0
119.4856031,31.45562934,653,0
120.4856031,31.45562934,654,0
121.4856031,31.45562934,655,0
122.4856031,31.45562934,656,0
123.4856031,31.45562934,657,0
124.4856031,31.45562934,658,0
125.4856031,31.45562934,659,0
126.4856031,31.45562934,660,0
127.4856031,31.45562934,661,0
128.4856031,31.45562934,662,0
129.4856031,31.45562934,663,0
130.4856031,31.45562934,664,0
131.4856031,31.45562934,665,0
95.48560309,30.45562934,666,0
96.48560309,30.45562934,667,0
97.48560309,30.45562934,668,0
98.48560309,30.45562934,669,0
99.48560309,30.45562934,670,0
100.4856031,30.45562934,671,0
101.4856031,30.45562934,672,0
102.4856031,30.45562934,673,0
103.4856031,30.45562934,674,0
104.4856031,30.45562934,675,0
105.4856031,30.45562934,676,0
106.4856031,30.45562934,677,0
107.4856031,30.45562934,678,0
108.4856031,30.45562934,679,0
109.4856031,30.45562934,680,0
110.4856031,30.45562934,681,0
111.4856031,30.45562934,682,0
112.4856031,30.45562934,683,0
113.4856031,30.45562934,684,0
114.4856031,30.45562934,685,0
115.4856031,30.45562934,686,0
116.4856031,30.45562934,687,0
117.4856031,30.45562934,688,0
118.4856031,30.45562934,689,0
119.4856031,30.45562934,690,0
120.4856031,30.45562934,691,0
121.4856031,30.45562934,692,0
122.4856031,30.45562934,693,0
123.4856031,30.45562934,694,0
124.4856031,30.45562934,695,0
125.4856031,30.45562934,696,0
126.4856031,30.45562934,697,0
127.4856031,30.45562934,698,0
128.4856031,30.45562934,699,0
129.4856031,30.45562934,700,0
130.4856031,30.45562934,701,0
131.4856031,30.45562934,702,0
95.48560309,29.45562934,703,0
96.48560309,29.45562934,704,0
97.48560309,29.45562934,705,0
98.48560309,29.45562934,706,0
99.48560309,29.45562934,707,0
100.4856031,29.45562934,708,0
101.4856031,29.45562934,709,0
102.4856031,29.45562934,710,0
103.4856031,29.45562934,711,0
104.4856031,29.45562934,712,0
105.4856031,29.45562934,713,0
106.4856031,29.45562934,714,0
107.4856031,29.45562934,715,0
108.4856031,29.45562934,716,0
109.4856031,29.45562934,717,0
110.4856031,29.45562934,718,0
111.4856031,29.45562934,719,0
112.4856031,29.45562934,720,0
113.4856031,29.45562934,721,0
114.4856031,29.45562934,722,0
115.4856031,29.45562934,723,0
116.4856031,29.45562934,724,0
117.4856031,29.45562934,725,0
118.4856031,29.45562934,726,0
119.4856031,29.45562934,727,0
120.4856031,29.45562934,728,0
121.4856031,29.45562934,729,0
122.4856031,29.45562934,730,0
123.4856031,29.45562934,731,0
124.4856031,29.45562934,732,0
125.4856031,29.45562934,733,0
126.4856031,29.45562934,734,0
127.4856031,29.45562934,735,0
128.4856031,29.45562934,736,0
129.4856031,29.45562934,737,0
130.4856031,29.45562934,738,0
131.4856031,29.45562934,739,0
95.48560309,28.45562934,740,0
96.48560309,28.45562934,741,0
97.48560309,28.45562934,742,0
98.48560309,28.45562934,743,0
99.48560309,28.45562934,744,0
100.4856031,28.45562934,745,0
101.4856031,28.45562934,746,0
102.4856031,28.45562934,747,0
103.4856031,28.45562934,748,0
104.4856031,28.45562934,749,0
105.4856031,28.45562934,750,0
106.4856031,28.45562934,751,0
107.4856031,28.45562934,752,0
108.4856031,28.45562934,753,0
109.4856031,28.45562934,754,0
110.4856031,28.45562934,755,0
111.4856031,28.45562934,756,0
112.4856031,28.45562934,757,0
113.4856031,28.45562934,758,0
114.4856031,28.45562934,759,0
115.4856031,28.45562934,760,0
116.4856031,28.45562934,761,0
117.4856031,28.45562934,762,0
118.4856031,28.45562934,763,0
119.4856031,28.45562934,764,0
120.4856031,28.45562934,765,0
121.4856031,28.45562934,766,0
122.4856031,28.45562934,767,0
123.4856031,28.45562934,768,0
124.4856031,28.45562934,769,0
125.4856031,28.45562934,770,0
126.4856031,28.45562934,771,0
127.4856031,28.45562934,772,0
128.4856031,28.45562934,773,0
129.4856031,28.45562934,774,0
130.4856031,28.45562934,775,0
131.4856031,28.45562934,776,0
95.48560309,27.45562934,777,0
96.48560309,27.45562934,778,0
97.48560309,27.45562934,779,0
98.48560309,27.45562934,780,0
99.48560309,27.45562934,781,0
100.4856031,27.45562934,782,0
101.4856031,27.45562934,783,0
102.4856031,27.45562934,784,0
103.4856031,27.45562934,785,0
104.4856031,27.45562934,786,0
105.4856031,27.45562934,787,0
106.4856031,27.45562934,788,0
107.4856031,27.45562934,789,0
108.4856031,27.45562934,790,0
109.4856031,27.45562934,791,0
110.4856031,27.45562934,792,0
111.4856031,27.45562934,793,0
112.4856031,27.45562934,794,0
113.4856031,27.45562934,795,0
114.4856031,27.45562934,796,0
115.4856031,27.45562934,797,0
116.4856031,27.45562934,798,0
117.4856031,27.45562934,799,0
118.4856031,27.45562934,800,0
119.4856031,27.45562934,801,0
120.4856031,27.45562934,802,0
121.4856031,27.45562934,803,0
122.4856031,27.45562934,804,0
123.4856031,27.45562934,805,0
124.4856031,27.45562934,806,0
125.4856031,27.45562934,807,0
126.4856031,27.45562934,808,0
127.4856031,27.45562934,809,0
128.4856031,27.45562934,810,0
129.4856031,27.45562934,811,0
130.4856031,27.45562934,812,0
131.4856031,27.45562934,813,0
95.48560309,26.45562934,814,0
96.48560309,26.45562934,815,0
97.48560309,26.45562934,816,0
98.48560309,26.45562934,817,0
99.48560309,26.45562934,818,0
100.4856031,26.45562934,819,0
101.4856031,26.45562934,820,0
102.4856031,26.45562934,821,0
103.4856031,26.45562934,822,0
104.4856031,26.45562934,823,0
105.4856031,26.45562934,824,0
106.4856031,26.45562934,825,0
107.4856031,26.45562934,826,0
108.4856031,26.45562934,827,0
109.4856031,26.45562934,828,0
110.4856031,26.45562934,829,0
111.4856031,26.45562934,830,0
112.4856031,26.45562934,831,0
113.4856031,26.45562934,832,0
114.4856031,26.45562934,833,0
115.4856031,26.45562934,834,0
116.4856031,26.45562934,835,0
117.4856031,26.45562934,836,0
118.4856031,26.45562934,837,0
119.4856031,26.45562934,838,0
120.4856031,26.45562934,839,0
121.4856031,26.45562934,840,0
122.4856031,26.45562934,841,0
123.4856031,26.45562934,842,0
124.4856031,26.45562934,843,0
125.4856031,26.45562934,844,0
126.4856031,26.45562934,845,0
127.4856031,26.45562934,846,0
128.4856031,26.45562934,847,0
129.4856031,26.45562934,848,0
130.4856031,26.45562934,849,0
131.4856031,26.45562934,850,0
95.48560309,25.45562934,851,0
96.48560309,25.45562934,852,0
97.48560309,25.45562934,853,0
98.48560309,25.45562934,854,0
99.48560309,25.45562934,855,0
100.4856031,25.45562934,856,0
101.4856031,25.45562934,857,0
102.4856031,25.45562934,858,0
103.4856031,25.45562934,859,0
104.4856031,25.45562934,860,0
105.4856031,25.45562934,861,0
106.4856031,25.45562934,862,0
107.4856031,25.45562934,863,0
108.4856031,25.45562934,864,0
109.4856031,25.45562934,865,0
110.4856031,25.45562934,866,0
111.4856031,25.45562934,867,0
112.4856031,25.45562934,868,0
113.4856031,25.45562934,869,0
114.4856031,25.45562934,870,0
115.4856031,25.45562934,871,0
116.4856031,25.45562934,872,0
117.4856031,25.45562934,873,0
118.4856031,25.45562934,874,0
119.4856031,25.45562934,875,0
120.4856031,25.45562934,876,0
121.4856031,25.45562934,877,0
122.4856031,25.45562934,878,0
123.4856031,25.45562934,879,0
124.4856031,25.45562934,880,0
125.4856031,25.45562934,881,0
126.4856031,25.45562934,882,0
127.4856031,25.45562934,883,0
128.4856031,25.45562934,884,0
129.4856031,25.45562934,885,0
130.4856031,25.45562934,886,0
131.4856031,25.45562934,887,0
95.48560309,24.45562934,888,0
96.48560309,24.45562934,889,0
97.48560309,24.45562934,890,0
98.48560309,24.45562934,891,0
99.48560309,24.45562934,892,0
100.4856031,24.45562934,893,0
101.4856031,24.45562934,894,0
102.4856031,24.45562934,895,0
103.4856031,24.45562934,896,0
104.4856031,24.45562934,897,0
105.4856031,24.45562934,898,0
106.4856031,24.45562934,899,0
107.4856031,24.45562934,900,0
108.4856031,24.45562934,901,0
109.4856031,24.45562934,902,0
110.4856031,24.45562934,903,0
111.4856031,24.45562934,904,0
112.4856031,24.45562934,905,0
113.4856031,24.45562934,906,0
114.4856031,24.45562934,907,0
115.4856031,24.45562934,908,0
116.4856031,24.45562934,909,0
117.4856031,24.45562934,910,0
118.4856031,24.45562934,911,0
119.4856031,24.45562934,912,0
120.4856031,24.45562934,913,0
121.4856031,24.45562934,914,0
122.4856031,24.45562934,915,0
123.4856031,24.45562934,916,0
124.4856031,24.45562934,917,0
125.4856031,24.45562934,918,0
126.4856031,24.45562934,919,0
127.4856031,24.45562934,920,0
128.4856031,24.45562934,921,0
129.4856031,24.45562934,922,0
130.4856031,24.45562934,923,0
131.4856031,24.45562934,924,0
95.48560309,23.45562934,925,0
96.48560309,23.45562934,926,0
97.48560309,23.45562934,927,0
98.48560309,23.45562934,928,0
99.48560309,23.45562934,929,0
100.4856031,23.45562934,930,0
101.4856031,23.45562934,931,0
102.4856031,23.45562934,932,0
103.4856031,23.45562934,933,0
104.4856031,23.45562934,934,0
105.4856031,23.45562934,935,0
106.4856031,23.45562934,936,0
107.4856031,23.45562934,937,0
108.4856031,23.45562934,938,0
109.4856031,23.45562934,939,0
110.4856031,23.45562934,940,0
111.4856031,23.45562934,941,0
112.4856031,23.45562934,942,0
113.4856031,23.45562934,943,0
114.4856031,23.45562934,944,0
115.4856031,23.45562934,945,0
116.4856031,23.45562934,946,0
117.4856031,23.45562934,947,0
118.4856031,23.45562934,948,0
119.4856031,23.45562934,949,0
120.4856031,23.45562934,950,0
121.4856031,23.45562934,951,0
122.4856031,23.45562934,952,0
123.4856031,23.45562934,953,0
124.4856031,23.45562934,954,0
125.4856031,23.45562934,955,0
126.4856031,23.45562934,956,0
127.4856031,23.45562934,957,0
128.4856031,23.45562934,958,0
129.4856031,23.45562934,959,0
130.4856031,23.45562934,960,0
131.4856031,23.45562934,961,0
95.48560309,22.45562934,962,0
96.48560309,22.45562934,963,0
97.48560309,22.45562934,964,0
98.48560309,22.45562934,965,0
99.48560309,22.45562934,966,0
100.4856031,22.45562934,967,0
101.4856031,22.45562934,968,0
102.4856031,22.45562934,969,0
103.4856031,22.45562934,970,0
104.4856031,22.45562934,971,0
105.4856031,22.45562934,972,0
106.4856031,22.45562934,973,0
107.4856031,22.45562934,974,0
108.4856031,22.45562934,975,0
109.4856031,22.45562934,976,0
110.4856031,22.45562934,977,0
111.4856031,22.45562934,978,0
112.4856031,22.45562934,979,0
113.4856031,22.45562934,980,0
114.4856031,22.45562934,981,0
115.4856031,22.45562934,982,0
116.4856031,22.45562934,983,0
117.4856031,22.45562934,984,0
118.4856031,22.45562934,985,0
119.4856031,22.45562934,986,0
120.4856031,22.45562934,987,0
121.4856031,22.45562934,988,0
122.4856031,22.45562934,989,0
123.4856031,22.45562934,990,0
124.4856031,22.45562934,991,0
125.4856031,22.45562934,992,0
126.4856031,22.45562934,993,0
127.4856031,22.45562934,994,0
128.4856031,22.45562934,995,0
129.4856031,22.45562934,996,0
130.4856031,22.45562934,997,0
131.4856031,22.45562934,998,0
95.48560309,21.45562934,999,0
96.48560309,21.45562934,1000,0
97.48560309,21.45562934,1001,0
98.48560309,21.45562934,1002,0
99.48560309,21.45562934,1003,0
100.4856031,21.45562934,1004,0
101.4856031,21.45562934,1005,0
102.4856031,21.45562934,1006,0
103.4856031,21.45562934,1007,0
104.4856031,21.45562934,1008,0
105.4856031,21.45562934,1009,0
106.4856031,21.45562934,1010,0
107.4856031,21.45562934,1011,0
108.4856031,21.45562934,1012,0
109.4856031,21.45562934,1013,0
110.4856031,21.45562934,1014,0
111.4856031,21.45562934,1015,0
112.4856031,21.45562934,1016,0
113.4856031,21.45562934,1017,0
114.4856031,21.45562934,1018,0
115.4856031,21.45562934,1019,0
116.4856031,21.45562934,1020,0
117.4856031,21.45562934,1021,0
118.4856031,21.45562934,1022,0
119.4856031,21.45562934,1023,0
120.4856031,21.45562934,1024,0
121.4856031,21.45562934,1025,0
122.4856031,21.45562934,1026,0
123.4856031,21.45562934,1027,0
124.4856031,21.45562934,1028,0
125.4856031,21.45562934,1029,0
126.4856031,21.45562934,1030,0
127.4856031,21.45562934,1031,0
128.4856031,21.45562934,1032,0
129.4856031,21.45562934,1033,0
130.4856031,21.45562934,1034,0
131.4856031,21.45562934,1035,0
95.48560309,20.45562934,1036,0
96.48560309,20.45562934,1037,0
97.48560309,20.45562934,1038,0
98.48560309,20.45562934,1039,0
99.48560309,20.45562934,1040,0
100.4856031,20.45562934,1041,0
101.4856031,20.45562934,1042,0
102.4856031,20.45562934,1043,0
103.4856031,20.45562934,1044,0
104.4856031,20.45562934,1045,0
105.4856031,20.45562934,1046,0
106.4856031,20.45562934,1047,0
107.4856031,20.45562934,1048,0
108.4856031,20.45562934,1049,0
109.4856031,20.45562934,1050,0
110.4856031,20.45562934,1051,0
111.4856031,20.45562934,1052,0
112.4856031,20.45562934,1053,0
113.4856031,20.45562934,1054,0
114.4856031,20.45562934,1055,0
115.4856031,20.45562934,1056,0
116.4856031,20.45562934,1057,0
117.4856031,20.45562934,1058,0
118.4856031,20.45562934,1059,0
119.4856031,20.45562934,1060,0
120.4856031,20.45562934,1061,0
121.4856031,20.45562934,1062,0
122.4856031,20.45562934,1063,0
123.4856031,20.45562934,1064,0
124.4856031,20.45562934,1065,0
125.4856031,20.45562934,1066,0
126.4856031,20.45562934,1067,0
127.4856031,20.45562934,1068,0
128.4856031,20.45562934,1069,0
129.4856031,20.45562934,1070,0
130.4856031,20.45562934,1071,0
131.4856031,20.45562934,1072,0
95.48560309,19.45562934,1073,0
96.48560309,19.45562934,1074,0
97.48560309,19.45562934,1075,0
98.48560309,19.45562934,1076,0
99.48560309,19.45562934,1077,0
100.4856031,19.45562934,1078,0
101.4856031,19.45562934,1079,0
102.4856031,19.45562934,1080,0
103.4856031,19.45562934,1081,0
104.4856031,19.45562934,1082,0
105.4856031,19.45562934,1083,0
106.4856031,19.45562934,1084,0
107.4856031,19.45562934,1085,0
108.4856031,19.45562934,1086,0
109.4856031,19.45562934,1087,0
110.4856031,19.45562934,1088,0
111.4856031,19.45562934,1089,0
112.4856031,19.45562934,1090,0
113.4856031,19.45562934,1091,0
114.4856031,19.45562934,1092,0
115.4856031,19.45562934,1093,0
116.4856031,19.45562934,1094,0
117.4856031,19.45562934,1095,0
118.4856031,19.45562934,1096,0
119.4856031,19.45562934,1097,0
120.4856031,19.45562934,1098,0
121.4856031,19.45562934,1099,0
122.4856031,19.45562934,1100,0
123.4856031,19.45562934,1101,0
124.4856031,19.45562934,1102,0
125.4856031,19.45562934,1103,0
126.4856031,19.45562934,1104,0
127.4856031,19.45562934,1105,0
128.4856031,19.45562934,1106,0
129.4856031,19.45562934,1107,0
130.4856031,19.45562934,1108,0
131.4856031,19.45562934,1109,0
104.075475,30.665916,211047,5
112.863149,36.116395,95323,5
104.078,30.65039,hvd_113523,5
117.103175,36.2569183,taishan,5
104.92928,33.39484,hvd_110180,5
118.37041,36.86401,85234,5
104.65988,34.9836,hvd_110181,5
107.036067,33.072893,211672,5
104.28436,33.62903,qiangdao,5
112.9865424,34.5196623,songshan,5
104.286183,30.994009,211050,5
118.340384,34.636984,212614,5
114.2266873,35.6444798,fangcheng,5
101.5818192,35.3002082,hexi,5
112.3607073,35.4653663,xicheng,5
105.21498,33.95291,hvd_112802,5
105.21498,33.95291,hvd_112802,5
113.02336,33.25974,hvd_82783,5
109.01698,32.70456,200069,5
117.103175,36.2569183,taishan,5
119.938,37.17543,hvd_85433,5
113.78767,35.03897,hvd_82523,5
109.01698,32.70456,200069,5
117.103175,36.2569183,taishan,5
118.344592,36.851221,210495,5
117.103175,36.2569183,taishan,5
118.28753,36.80961,hvd_115689,5
111.0076,35.0264,yanchi,5
119.61617,33.305,hvd_42737,5
117.103175,36.2569183,taishan,5
114.47204,36.59347,87010,5
111.0076,35.0264,yanchi,5
104.28436,33.62903,qiangdao,5
98.510691,39.743699,211885,5
112.9865424,34.5196623,songshan,5
118.88799,36.630444,210521,5
117.103175,36.2569183,taishan,5
113.256066,23.134624,34191,5
113.46706,34.16249,hvd_116101,5
117.103175,36.2569183,taishan,5
118.30271,34.64131,hvd_33402,5
114.47204,36.59347,87010,5
104.075475,30.665916,211047,5
104.286183,30.994009,211050,5
113.025139,25.802719,32836,5
114.563995,38.140121,212393,5
99.25789,25.15477,211954,5
108.160143,29.294335,211010,5
105.655197,33.849018,211791,5
94.524344,40.052387,211893,5
109.14697,34.23927,hvd_70749,5
109.14697,34.23927,hvd_70749,5
108.17096,29.29206,hvd_115234,5
105.655197,33.849018,211791,5
114.516712,36.591012,212381,5
110.41963,35.39751,70312,5
104.078,30.65039,hvd_113523,5
113.256066,23.134624,34191,5
102.26695,27.89982,hvd_116149,5
110.41963,35.39751,70312,5
104.078,30.65039,hvd_115804,5
118.340384,34.636984,212614,5
102.26695,27.89982,hvd_116149,5
117.103175,36.2569183,taishan,5
101.5818192,35.3002082,hexi,5
115.89772,28.6749,hvd_32583,5
110.15652,20.26113,hvd_34243,5
103.71526,27.34327,hvd_112822,5
117.00031,36.64912,45022,5
118.38945,35.1538,hvd_115519,5
117.00031,36.64912,45022,5
116.8743628,36.6115209,yangqishan,5
114.461205,39.0580325,changshan,5
104.28436,33.62903,qiangdao,5
115.94853,38.22616,87356,5
114.47204,36.59347,87010,5
117.103175,36.2569183,taishan,5
0,0,45022,5
115.973333,29.5725,lushan,5
118.38945,35.1538,hvd_115519,5
117.00031,36.64912,45022,5
117.00031,36.64912,45022,5
118.0821683,35.4741413,mengshan,5
112.9865424,34.5196623,songshan,5
117.103175,36.2569183,taishan,5
114.37425,36.35904,87978,5
117.103175,36.2569183,taishan,5
107.036067,33.072893,211672,5
117.00031,36.64912,45022,5
104.078,30.65039,hvd_113523,5